Age,Fnlwgt,Education-Num,Capital-Gain,Capital-Loss,Hours-Per-Week,label
-0.1892671943743597,-0.14657136282607428,-1.1974588179219956,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
-0.2625797782839435,0.0798082863328785,-0.4200596240159423,-0.14592048355885345,-0.21665952703259014,1.0984272730727318,0
-0.042642026555192065,-1.2962339780095147,1.1347387637961643,-0.14592048355885345,-0.21665952703259014,0.7744682102025865,0
0.8371089803598137,-0.48800727964160706,-0.4200596240159423,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
2.1567354907323226,-0.6904452960297942,0.35733956989011106,-0.14592048355885345,5.116455011087104,-0.03542944697277691,0
0.9104215642693976,-0.38426336241173625,-0.03136002706291564,-0.14592048355885345,-0.21665952703259014,2.799212353140995,0
-0.9957056173797817,0.159373712533468,-1.974858011828049,-0.14592048355885345,-0.21665952703259014,0.6124886787675138,0
-1.4355811208372846,-1.4466673951579978,-0.03136002706291564,-0.14592048355885345,-0.21665952703259014,-0.8453271041481403,0
-0.3358923621935273,-1.4811823805889035,0.35733956989011106,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
-1.0690182012893654,1.7967085333400263,-0.03136002706291564,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
0.7637963964502299,-0.6568303719812479,-1.5861584148750223,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
-1.3622685369277008,-0.6329550595228668,-0.03136002706291564,-0.14592048355885345,-0.21665952703259014,-0.4403782755604586,0
1.3502970677269004,3.3963355193908873,-0.808759220968969,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
-0.7024552817414464,-0.19058910158862952,-0.4200596240159423,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
-0.5558301139222788,-0.9818756973074952,-0.4200596240159423,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,0
1.6435474033652357,2.212432674356419,2.3008375546552444,-0.14592048355885345,-0.21665952703259014,-0.03542944697277691,1
2.4499858263706575,1.0259907087906628,0.35733956989011106,0.7644163267048474,-0.21665952703259014,-1.250275932735822,0
